id,filepath,site,label
ZJ000597,train_features/ZJ000597.jpg,S0009,7
ZJ000599,train_features/ZJ000599.jpg,S0049,3
ZJ000600,train_features/ZJ000600.jpg,S0101,4
ZJ000601,train_features/ZJ000601.jpg,S0156,4
ZJ000602,train_features/ZJ000602.jpg,S0038,1
ZJ000603,train_features/ZJ000603.jpg,S0038,5
ZJ000604,train_features/ZJ000604.jpg,S0001,5
ZJ000605,train_features/ZJ000605.jpg,S0022,5
ZJ000606,train_features/ZJ000606.jpg,S0141,1
ZJ000607,train_features/ZJ000607.jpg,S0023,5
ZJ000608,train_features/ZJ000608.jpg,S0060,3
ZJ000609,train_features/ZJ000609.jpg,S0043,5
ZJ000611,train_features/ZJ000611.jpg,S0061,2
ZJ000612,train_features/ZJ000612.jpg,S0049,6
ZJ000613,train_features/ZJ000613.jpg,S0085,3
ZJ000614,train_features/ZJ000614.jpg,S0023,4
ZJ000615,train_features/ZJ000615.jpg,S0101,4
ZJ000616,train_features/ZJ000616.jpg,S0105,5
ZJ000618,train_features/ZJ000618.jpg,S0164,7
ZJ000619,train_features/ZJ000619.jpg,S0096,5
ZJ000620,train_features/ZJ000620.jpg,S0175,2
ZJ000621,train_features/ZJ000621.jpg,S0022,2
ZJ000622,train_features/ZJ000622.jpg,S0098,5
ZJ000623,train_features/ZJ000623.jpg,S0026,1
ZJ000624,train_features/ZJ000624.jpg,S0036,7
ZJ000625,train_features/ZJ000625.jpg,S0183,2
ZJ000626,train_features/ZJ000626.jpg,S0163,2
ZJ000627,train_features/ZJ000627.jpg,S0062,7
ZJ000629,train_features/ZJ000629.jpg,S0060,2
ZJ000631,train_features/ZJ000631.jpg,S0060,0
ZJ000634,train_features/ZJ000634.jpg,S0183,2
ZJ000635,train_features/ZJ000635.jpg,S0139,4
ZJ000636,train_features/ZJ000636.jpg,S0001,5
ZJ000637,train_features/ZJ000637.jpg,S0149,2
ZJ000638,train_features/ZJ000638.jpg,S0068,2
ZJ000639,train_features/ZJ000639.jpg,S0156,4
ZJ000640,train_features/ZJ000640.jpg,S0042,2
ZJ000641,train_features/ZJ000641.jpg,S0110,1
ZJ000642,train_features/ZJ000642.jpg,S0060,3
ZJ000643,train_features/ZJ000643.jpg,S0014,5
ZJ000645,train_features/ZJ000645.jpg,S0008,0
ZJ000646,train_features/ZJ000646.jpg,S0123,0
ZJ000647,train_features/ZJ000647.jpg,S0060,3
ZJ000648,train_features/ZJ000648.jpg,S0184,3
ZJ000649,train_features/ZJ000649.jpg,S0164,0
ZJ000650,train_features/ZJ000650.jpg,S0101,3
ZJ000651,train_features/ZJ000651.jpg,S0009,2
ZJ000652,train_features/ZJ000652.jpg,S0014,4
ZJ000653,train_features/ZJ000653.jpg,S0136,6
ZJ000654,train_features/ZJ000654.jpg,S0051,2
ZJ000655,train_features/ZJ000655.jpg,S0136,6
ZJ000656,train_features/ZJ000656.jpg,S0120,1
ZJ000657,train_features/ZJ000657.jpg,S0123,0
ZJ000660,train_features/ZJ000660.jpg,S0060,3
ZJ000661,train_features/ZJ000661.jpg,S0038,5
ZJ000662,train_features/ZJ000662.jpg,S0047,0
ZJ000663,train_features/ZJ000663.jpg,S0172,2
ZJ000664,train_features/ZJ000664.jpg,S0030,3
ZJ000665,train_features/ZJ000665.jpg,S0021,1
ZJ000666,train_features/ZJ000666.jpg,S0002,7
ZJ000669,train_features/ZJ000669.jpg,S0036,5
ZJ000671,train_features/ZJ000671.jpg,S0009,7
ZJ000672,train_features/ZJ000672.jpg,S0123,0
ZJ000673,train_features/ZJ000673.jpg,S0023,5
ZJ000674,train_features/ZJ000674.jpg,S0051,0
ZJ000675,train_features/ZJ000675.jpg,S0136,6
ZJ000676,train_features/ZJ000676.jpg,S0009,2
ZJ000677,train_features/ZJ000677.jpg,S0020,3
ZJ000678,train_features/ZJ000678.jpg,S0009,4
ZJ000679,train_features/ZJ000679.jpg,S0014,0
ZJ000680,train_features/ZJ000680.jpg,S0038,5
ZJ000681,train_features/ZJ000681.jpg,S0110,7
ZJ000682,train_features/ZJ000682.jpg,S0084,5
ZJ000685,train_features/ZJ000685.jpg,S0070,3
ZJ000686,train_features/ZJ000686.jpg,S0060,3
ZJ000687,train_features/ZJ000687.jpg,S0043,5
ZJ000688,train_features/ZJ000688.jpg,S0009,2
ZJ000689,train_features/ZJ000689.jpg,S0030,3
ZJ000690,train_features/ZJ000690.jpg,S0096,5
ZJ000691,train_features/ZJ000691.jpg,S0093,2
ZJ000692,train_features/ZJ000692.jpg,S0043,5
ZJ000693,train_features/ZJ000693.jpg,S0120,1
ZJ000696,train_features/ZJ000696.jpg,S0108,6
ZJ000697,train_features/ZJ000697.jpg,S0123,0
ZJ000699,train_features/ZJ000699.jpg,S0071,1
ZJ000700,train_features/ZJ000700.jpg,S0060,6
ZJ000701,train_features/ZJ000701.jpg,S0171,2
ZJ000703,train_features/ZJ000703.jpg,S0036,5
ZJ000704,train_features/ZJ000704.jpg,S0008,2
ZJ000705,train_features/ZJ000705.jpg,S0051,0
ZJ000706,train_features/ZJ000706.jpg,S0141,1
ZJ000707,train_features/ZJ000707.jpg,S0071,5
ZJ000708,train_features/ZJ000708.jpg,S0070,7
ZJ000709,train_features/ZJ000709.jpg,S0169,0
ZJ000710,train_features/ZJ000710.jpg,S0031,6
ZJ000711,train_features/ZJ000711.jpg,S0020,7
ZJ000714,train_features/ZJ000714.jpg,S0136,6
ZJ000715,train_features/ZJ000715.jpg,S0120,1
ZJ000716,train_features/ZJ000716.jpg,S0159,4
ZJ000717,train_features/ZJ000717.jpg,S0023,5
ZJ000718,train_features/ZJ000718.jpg,S0070,6
ZJ000720,train_features/ZJ000720.jpg,S0060,3
ZJ000721,train_features/ZJ000721.jpg,S0036,7
ZJ000722,train_features/ZJ000722.jpg,S0031,0
ZJ000723,train_features/ZJ000723.jpg,S0014,4
ZJ000724,train_features/ZJ000724.jpg,S0003,1
ZJ000725,train_features/ZJ000725.jpg,S0003,2
ZJ000726,train_features/ZJ000726.jpg,S0062,0
ZJ000727,train_features/ZJ000727.jpg,S0146,6
ZJ000729,train_features/ZJ000729.jpg,S0022,2
ZJ000730,train_features/ZJ000730.jpg,S0038,5
ZJ000732,train_features/ZJ000732.jpg,S0197,6
ZJ000733,train_features/ZJ000733.jpg,S0014,4
ZJ000734,train_features/ZJ000734.jpg,S0070,2
ZJ000735,train_features/ZJ000735.jpg,S0035,6
ZJ000737,train_features/ZJ000737.jpg,S0060,2
ZJ000738,train_features/ZJ000738.jpg,S0120,4
ZJ000739,train_features/ZJ000739.jpg,S0043,7
ZJ000740,train_features/ZJ000740.jpg,S0083,5
ZJ000742,train_features/ZJ000742.jpg,S0089,6
ZJ000743,train_features/ZJ000743.jpg,S0060,3
ZJ000744,train_features/ZJ000744.jpg,S0062,7
ZJ000745,train_features/ZJ000745.jpg,S0060,3
ZJ000746,train_features/ZJ000746.jpg,S0164,0
ZJ000747,train_features/ZJ000747.jpg,S0009,1
ZJ000748,train_features/ZJ000748.jpg,S0093,0
ZJ000749,train_features/ZJ000749.jpg,S0159,4
ZJ000750,train_features/ZJ000750.jpg,S0108,0
ZJ000751,train_features/ZJ000751.jpg,S0081,3
ZJ000752,train_features/ZJ000752.jpg,S0085,5
ZJ000753,train_features/ZJ000753.jpg,S0009,6
ZJ000754,train_features/ZJ000754.jpg,S0060,3
ZJ000755,train_features/ZJ000755.jpg,S0175,5
ZJ000756,train_features/ZJ000756.jpg,S0125,2
ZJ000757,train_features/ZJ000757.jpg,S0120,7
ZJ000758,train_features/ZJ000758.jpg,S0139,4
ZJ000759,train_features/ZJ000759.jpg,S0130,2
ZJ000761,train_features/ZJ000761.jpg,S0163,6
ZJ000763,train_features/ZJ000763.jpg,S0169,0
ZJ000764,train_features/ZJ000764.jpg,S0036,7
ZJ000766,train_features/ZJ000766.jpg,S0031,0
ZJ000767,train_features/ZJ000767.jpg,S0077,0
ZJ000768,train_features/ZJ000768.jpg,S0008,6
ZJ000769,train_features/ZJ000769.jpg,S0060,3
ZJ000770,train_features/ZJ000770.jpg,S0060,3
ZJ000771,train_features/ZJ000771.jpg,S0096,5
ZJ000772,train_features/ZJ000772.jpg,S0023,5
ZJ000773,train_features/ZJ000773.jpg,S0060,3
ZJ000774,train_features/ZJ000774.jpg,S0193,2
ZJ000775,train_features/ZJ000775.jpg,S0031,0
ZJ000779,train_features/ZJ000779.jpg,S0167,6
ZJ000781,train_features/ZJ000781.jpg,S0014,6
ZJ000782,train_features/ZJ000782.jpg,S0023,5
ZJ000784,train_features/ZJ000784.jpg,S0069,7
ZJ000785,train_features/ZJ000785.jpg,S0084,5
ZJ000786,train_features/ZJ000786.jpg,S0120,7
ZJ000787,train_features/ZJ000787.jpg,S0009,7
ZJ000788,train_features/ZJ000788.jpg,S0159,0
ZJ000790,train_features/ZJ000790.jpg,S0121,6
ZJ000792,train_features/ZJ000792.jpg,S0175,5
ZJ000793,train_features/ZJ000793.jpg,S0101,3
ZJ000794,train_features/ZJ000794.jpg,S0009,4
ZJ000795,train_features/ZJ000795.jpg,S0060,3
ZJ000796,train_features/ZJ000796.jpg,S0023,2
ZJ000797,train_features/ZJ000797.jpg,S0136,6
ZJ000798,train_features/ZJ000798.jpg,S0049,0
ZJ000799,train_features/ZJ000799.jpg,S0017,0
ZJ000800,train_features/ZJ000800.jpg,S0025,7
ZJ000801,train_features/ZJ000801.jpg,S0101,1
ZJ000802,train_features/ZJ000802.jpg,S0074,1
ZJ000803,train_features/ZJ000803.jpg,S0020,2
ZJ000804,train_features/ZJ000804.jpg,S0141,1
ZJ000805,train_features/ZJ000805.jpg,S0147,7
ZJ000806,train_features/ZJ000806.jpg,S0137,0
ZJ000807,train_features/ZJ000807.jpg,S0179,2
ZJ000808,train_features/ZJ000808.jpg,S0083,1
ZJ000809,train_features/ZJ000809.jpg,S0047,2
ZJ000812,train_features/ZJ000812.jpg,S0112,5
ZJ000813,train_features/ZJ000813.jpg,S0096,5
ZJ000814,train_features/ZJ000814.jpg,S0024,5
ZJ000815,train_features/ZJ000815.jpg,S0096,5
ZJ000816,train_features/ZJ000816.jpg,S0060,3
ZJ000817,train_features/ZJ000817.jpg,S0170,4
ZJ000818,train_features/ZJ000818.jpg,S0022,2
ZJ000819,train_features/ZJ000819.jpg,S0009,1
ZJ000820,train_features/ZJ000820.jpg,S0049,3
ZJ000822,train_features/ZJ000822.jpg,S0021,0
ZJ000823,train_features/ZJ000823.jpg,S0130,7
ZJ000824,train_features/ZJ000824.jpg,S0085,3
ZJ000825,train_features/ZJ000825.jpg,S0008,7
ZJ000827,train_features/ZJ000827.jpg,S0190,2
ZJ000829,train_features/ZJ000829.jpg,S0074,1
ZJ000830,train_features/ZJ000830.jpg,S0120,6
ZJ000831,train_features/ZJ000831.jpg,S0061,2
ZJ000832,train_features/ZJ000832.jpg,S0141,1
ZJ000833,train_features/ZJ000833.jpg,S0137,2
ZJ000834,train_features/ZJ000834.jpg,S0069,6
ZJ000835,train_features/ZJ000835.jpg,S0029,6
ZJ000836,train_features/ZJ000836.jpg,S0026,6
ZJ000838,train_features/ZJ000838.jpg,S0060,2
ZJ000839,train_features/ZJ000839.jpg,S0060,3
ZJ000840,train_features/ZJ000840.jpg,S0030,3
ZJ000841,train_features/ZJ000841.jpg,S0089,6
ZJ000842,train_features/ZJ000842.jpg,S0139,7
ZJ000843,train_features/ZJ000843.jpg,S0172,2
ZJ000845,train_features/ZJ000845.jpg,S0003,6
ZJ000848,train_features/ZJ000848.jpg,S0163,0
ZJ000850,train_features/ZJ000850.jpg,S0167,0
ZJ000852,train_features/ZJ000852.jpg,S0009,2
ZJ000855,train_features/ZJ000855.jpg,S0038,0
ZJ000856,train_features/ZJ000856.jpg,S0008,1
ZJ000857,train_features/ZJ000857.jpg,S0060,2
ZJ000858,train_features/ZJ000858.jpg,S0036,5
ZJ000859,train_features/ZJ000859.jpg,S0141,2
ZJ000860,train_features/ZJ000860.jpg,S0089,6
ZJ000861,train_features/ZJ000861.jpg,S0149,6
ZJ000862,train_features/ZJ000862.jpg,S0009,0
ZJ000863,train_features/ZJ000863.jpg,S0009,7
ZJ000864,train_features/ZJ000864.jpg,S0150,2
ZJ000865,train_features/ZJ000865.jpg,S0136,6
ZJ000866,train_features/ZJ000866.jpg,S0137,0
ZJ000867,train_features/ZJ000867.jpg,S0004,1
ZJ000868,train_features/ZJ000868.jpg,S0022,2
ZJ000869,train_features/ZJ000869.jpg,S0060,3
ZJ000870,train_features/ZJ000870.jpg,S0026,2
ZJ000871,train_features/ZJ000871.jpg,S0047,2
ZJ000872,train_features/ZJ000872.jpg,S0020,3
ZJ000873,train_features/ZJ000873.jpg,S0014,2
ZJ000874,train_features/ZJ000874.jpg,S0120,7
ZJ000875,train_features/ZJ000875.jpg,S0149,0
ZJ000876,train_features/ZJ000876.jpg,S0061,2
ZJ000877,train_features/ZJ000877.jpg,S0060,3
ZJ000878,train_features/ZJ000878.jpg,S0062,0
ZJ000879,train_features/ZJ000879.jpg,S0023,3
ZJ000880,train_features/ZJ000880.jpg,S0110,6
ZJ000884,train_features/ZJ000884.jpg,S0019,7
ZJ000885,train_features/ZJ000885.jpg,S0051,1
ZJ000886,train_features/ZJ000886.jpg,S0030,6
ZJ000887,train_features/ZJ000887.jpg,S0136,6
ZJ000888,train_features/ZJ000888.jpg,S0096,5
ZJ000889,train_features/ZJ000889.jpg,S0101,4
ZJ000891,train_features/ZJ000891.jpg,S0014,7
ZJ000892,train_features/ZJ000892.jpg,S0043,5
ZJ000893,train_features/ZJ000893.jpg,S0141,2
ZJ000894,train_features/ZJ000894.jpg,S0013,6
ZJ000895,train_features/ZJ000895.jpg,S0014,6
ZJ000897,train_features/ZJ000897.jpg,S0071,7
ZJ000898,train_features/ZJ000898.jpg,S0093,6
ZJ000901,train_features/ZJ000901.jpg,S0038,5
ZJ000903,train_features/ZJ000903.jpg,S0083,5
ZJ000904,train_features/ZJ000904.jpg,S0049,0
ZJ000905,train_features/ZJ000905.jpg,S0004,6
ZJ000906,train_features/ZJ000906.jpg,S0183,2
ZJ000907,train_features/ZJ000907.jpg,S0124,2
ZJ000908,train_features/ZJ000908.jpg,S0045,3
ZJ000909,train_features/ZJ000909.jpg,S0009,2
ZJ000910,train_features/ZJ000910.jpg,S0184,0
ZJ000911,train_features/ZJ000911.jpg,S0043,5
ZJ000912,train_features/ZJ000912.jpg,S0070,3
ZJ000913,train_features/ZJ000913.jpg,S0023,5
ZJ000914,train_features/ZJ000914.jpg,S0060,3
ZJ000915,train_features/ZJ000915.jpg,S0043,5
ZJ000916,train_features/ZJ000916.jpg,S0009,0
ZJ000917,train_features/ZJ000917.jpg,S0008,1
ZJ000918,train_features/ZJ000918.jpg,S0192,5
ZJ000919,train_features/ZJ000919.jpg,S0043,5
ZJ000920,train_features/ZJ000920.jpg,S0149,0
ZJ000921,train_features/ZJ000921.jpg,S0051,1
ZJ000922,train_features/ZJ000922.jpg,S0008,7
ZJ000923,train_features/ZJ000923.jpg,S0036,6
ZJ000924,train_features/ZJ000924.jpg,S0134,6
ZJ000925,train_features/ZJ000925.jpg,S0141,1
ZJ000926,train_features/ZJ000926.jpg,S0138,0
ZJ000928,train_features/ZJ000928.jpg,S0093,2
ZJ000929,train_features/ZJ000929.jpg,S0085,0
ZJ000932,train_features/ZJ000932.jpg,S0020,7
ZJ000933,train_features/ZJ000933.jpg,S0060,3
ZJ000934,train_features/ZJ000934.jpg,S0038,5
ZJ000935,train_features/ZJ000935.jpg,S0150,5
ZJ000936,train_features/ZJ000936.jpg,S0020,7
ZJ000937,train_features/ZJ000937.jpg,S0030,3
ZJ000939,train_features/ZJ000939.jpg,S0127,0
ZJ000941,train_features/ZJ000941.jpg,S0002,6
ZJ000942,train_features/ZJ000942.jpg,S0108,0
ZJ000943,train_features/ZJ000943.jpg,S0141,1
ZJ000945,train_features/ZJ000945.jpg,S0183,2
ZJ000946,train_features/ZJ000946.jpg,S0141,2
ZJ000947,train_features/ZJ000947.jpg,S0060,3
ZJ000948,train_features/ZJ000948.jpg,S0029,0
ZJ000949,train_features/ZJ000949.jpg,S0070,3
ZJ000951,train_features/ZJ000951.jpg,S0083,3
ZJ000952,train_features/ZJ000952.jpg,S0193,2
ZJ000954,train_features/ZJ000954.jpg,S0020,3
ZJ000955,train_features/ZJ000955.jpg,S0120,7
ZJ000956,train_features/ZJ000956.jpg,S0031,5
ZJ000957,train_features/ZJ000957.jpg,S0130,1
ZJ000958,train_features/ZJ000958.jpg,S0096,5
ZJ000959,train_features/ZJ000959.jpg,S0062,7
ZJ000960,train_features/ZJ000960.jpg,S0171,4
ZJ000961,train_features/ZJ000961.jpg,S0051,1
ZJ000962,train_features/ZJ000962.jpg,S0060,3
ZJ000963,train_features/ZJ000963.jpg,S0070,7
ZJ000964,train_features/ZJ000964.jpg,S0197,2
ZJ000965,train_features/ZJ000965.jpg,S0051,6
ZJ000966,train_features/ZJ000966.jpg,S0101,4
ZJ000967,train_features/ZJ000967.jpg,S0036,6
ZJ000968,train_features/ZJ000968.jpg,S0051,1
ZJ000969,train_features/ZJ000969.jpg,S0156,5
ZJ000970,train_features/ZJ000970.jpg,S0141,1
ZJ000971,train_features/ZJ000971.jpg,S0170,2
ZJ000972,train_features/ZJ000972.jpg,S0123,0
ZJ000973,train_features/ZJ000973.jpg,S0076,5
ZJ000975,train_features/ZJ000975.jpg,S0123,2
ZJ000976,train_features/ZJ000976.jpg,S0060,3
ZJ000977,train_features/ZJ000977.jpg,S0123,6
ZJ000978,train_features/ZJ000978.jpg,S0071,6
ZJ000979,train_features/ZJ000979.jpg,S0002,7
ZJ000980,train_features/ZJ000980.jpg,S0008,7
ZJ000981,train_features/ZJ000981.jpg,S0101,7
ZJ000983,train_features/ZJ000983.jpg,S0062,7
ZJ000984,train_features/ZJ000984.jpg,S0185,5
ZJ000985,train_features/ZJ000985.jpg,S0002,7
ZJ000986,train_features/ZJ000986.jpg,S0184,3
ZJ000988,train_features/ZJ000988.jpg,S0069,2
ZJ000990,train_features/ZJ000990.jpg,S0060,3
ZJ000991,train_features/ZJ000991.jpg,S0139,4
ZJ000992,train_features/ZJ000992.jpg,S0047,4
ZJ000994,train_features/ZJ000994.jpg,S0123,0
ZJ000995,train_features/ZJ000995.jpg,S0031,0
ZJ000997,train_features/ZJ000997.jpg,S0038,5
ZJ000998,train_features/ZJ000998.jpg,S0060,3
ZJ000999,train_features/ZJ000999.jpg,S0036,7
ZJ001000,train_features/ZJ001000.jpg,S0025,1
ZJ001001,train_features/ZJ001001.jpg,S0157,2
ZJ001002,train_features/ZJ001002.jpg,S0008,7
ZJ001003,train_features/ZJ001003.jpg,S0170,4
ZJ001004,train_features/ZJ001004.jpg,S0106,2
ZJ001005,train_features/ZJ001005.jpg,S0002,6
ZJ001006,train_features/ZJ001006.jpg,S0014,5
ZJ001007,train_features/ZJ001007.jpg,S0193,2
ZJ001008,train_features/ZJ001008.jpg,S0043,5
ZJ001010,train_features/ZJ001010.jpg,S0001,6
ZJ001011,train_features/ZJ001011.jpg,S0134,1
ZJ001012,train_features/ZJ001012.jpg,S0038,5
ZJ001014,train_features/ZJ001014.jpg,S0110,7
ZJ001015,train_features/ZJ001015.jpg,S0185,5
ZJ001017,train_features/ZJ001017.jpg,S0003,6
ZJ001018,train_features/ZJ001018.jpg,S0163,2
ZJ001019,train_features/ZJ001019.jpg,S0020,3
ZJ001020,train_features/ZJ001020.jpg,S0049,7
ZJ001021,train_features/ZJ001021.jpg,S0074,3
ZJ001022,train_features/ZJ001022.jpg,S0038,5
ZJ001024,train_features/ZJ001024.jpg,S0069,6
ZJ001025,train_features/ZJ001025.jpg,S0008,7
ZJ001026,train_features/ZJ001026.jpg,S0003,2
ZJ001027,train_features/ZJ001027.jpg,S0083,5
ZJ001028,train_features/ZJ001028.jpg,S0009,1
ZJ001029,train_features/ZJ001029.jpg,S0085,3
ZJ001030,train_features/ZJ001030.jpg,S0030,2
ZJ001031,train_features/ZJ001031.jpg,S0085,4
ZJ001032,train_features/ZJ001032.jpg,S0060,3
ZJ001033,train_features/ZJ001033.jpg,S0045,3
ZJ001034,train_features/ZJ001034.jpg,S0026,1
ZJ001035,train_features/ZJ001035.jpg,S0074,1
ZJ001036,train_features/ZJ001036.jpg,S0060,3
ZJ001038,train_features/ZJ001038.jpg,S0018,2
ZJ001039,train_features/ZJ001039.jpg,S0062,6
ZJ001040,train_features/ZJ001040.jpg,S0060,6
ZJ001041,train_features/ZJ001041.jpg,S0051,6
ZJ001043,train_features/ZJ001043.jpg,S0023,5
ZJ001044,train_features/ZJ001044.jpg,S0127,0
ZJ001045,train_features/ZJ001045.jpg,S0062,6
ZJ001046,train_features/ZJ001046.jpg,S0071,3
ZJ001047,train_features/ZJ001047.jpg,S0025,0
ZJ001048,train_features/ZJ001048.jpg,S0060,3
ZJ001049,train_features/ZJ001049.jpg,S0174,6
ZJ001053,train_features/ZJ001053.jpg,S0062,7
ZJ001054,train_features/ZJ001054.jpg,S0043,6
ZJ001055,train_features/ZJ001055.jpg,S0075,6
ZJ001056,train_features/ZJ001056.jpg,S0043,7
ZJ001057,train_features/ZJ001057.jpg,S0009,1
ZJ001061,train_features/ZJ001061.jpg,S0121,6
ZJ001062,train_features/ZJ001062.jpg,S0136,6
ZJ001063,train_features/ZJ001063.jpg,S0170,4
ZJ001065,train_features/ZJ001065.jpg,S0060,7
ZJ001066,train_features/ZJ001066.jpg,S0036,6
ZJ001067,train_features/ZJ001067.jpg,S0060,3
ZJ001068,train_features/ZJ001068.jpg,S0190,2
ZJ001069,train_features/ZJ001069.jpg,S0149,7
ZJ001070,train_features/ZJ001070.jpg,S0009,4
ZJ001071,train_features/ZJ001071.jpg,S0149,5
ZJ001073,train_features/ZJ001073.jpg,S0179,5
ZJ001074,train_features/ZJ001074.jpg,S0036,5
ZJ001075,train_features/ZJ001075.jpg,S0060,0
ZJ001076,train_features/ZJ001076.jpg,S0150,6
ZJ001078,train_features/ZJ001078.jpg,S0184,2
ZJ001079,train_features/ZJ001079.jpg,S0023,0
ZJ001080,train_features/ZJ001080.jpg,S0170,2
ZJ001081,train_features/ZJ001081.jpg,S0120,7
ZJ001082,train_features/ZJ001082.jpg,S0136,2
ZJ001083,train_features/ZJ001083.jpg,S0123,0
ZJ001084,train_features/ZJ001084.jpg,S0014,4
ZJ001085,train_features/ZJ001085.jpg,S0060,3
ZJ001086,train_features/ZJ001086.jpg,S0081,3
ZJ001087,train_features/ZJ001087.jpg,S0051,3
ZJ001088,train_features/ZJ001088.jpg,S0197,2
ZJ001091,train_features/ZJ001091.jpg,S0036,7
ZJ001092,train_features/ZJ001092.jpg,S0110,7
ZJ001093,train_features/ZJ001093.jpg,S0017,0
ZJ001095,train_features/ZJ001095.jpg,S0045,3
ZJ001096,train_features/ZJ001096.jpg,S0137,2
ZJ001098,train_features/ZJ001098.jpg,S0022,0
ZJ001099,train_features/ZJ001099.jpg,S0036,2
ZJ001100,train_features/ZJ001100.jpg,S0043,7
ZJ001101,train_features/ZJ001101.jpg,S0020,3
ZJ001102,train_features/ZJ001102.jpg,S0060,7
ZJ001103,train_features/ZJ001103.jpg,S0062,3
ZJ001104,train_features/ZJ001104.jpg,S0101,3
ZJ001105,train_features/ZJ001105.jpg,S0127,0
ZJ001106,train_features/ZJ001106.jpg,S0038,5
ZJ001107,train_features/ZJ001107.jpg,S0060,3
ZJ001109,train_features/ZJ001109.jpg,S0023,5
ZJ001110,train_features/ZJ001110.jpg,S0110,0
ZJ001112,train_features/ZJ001112.jpg,S0149,7
ZJ001113,train_features/ZJ001113.jpg,S0083,5
ZJ001114,train_features/ZJ001114.jpg,S0141,1
ZJ001115,train_features/ZJ001115.jpg,S0069,6
ZJ001116,train_features/ZJ001116.jpg,S0009,4
ZJ001117,train_features/ZJ001117.jpg,S0060,3
ZJ001118,train_features/ZJ001118.jpg,S0024,7
ZJ001119,train_features/ZJ001119.jpg,S0010,7
ZJ001121,train_features/ZJ001121.jpg,S0026,1
ZJ001122,train_features/ZJ001122.jpg,S0185,5
ZJ001123,train_features/ZJ001123.jpg,S0141,1
ZJ001124,train_features/ZJ001124.jpg,S0009,1
ZJ001126,train_features/ZJ001126.jpg,S0036,6
ZJ001127,train_features/ZJ001127.jpg,S0060,3
ZJ001128,train_features/ZJ001128.jpg,S0008,7
ZJ001129,train_features/ZJ001129.jpg,S0043,5
ZJ001130,train_features/ZJ001130.jpg,S0094,6
ZJ001131,train_features/ZJ001131.jpg,S0124,3
ZJ001132,train_features/ZJ001132.jpg,S0136,6
ZJ001133,train_features/ZJ001133.jpg,S0101,3
ZJ001134,train_features/ZJ001134.jpg,S0031,5
ZJ001135,train_features/ZJ001135.jpg,S0008,7
ZJ001136,train_features/ZJ001136.jpg,S0038,5
ZJ001138,train_features/ZJ001138.jpg,S0014,4
ZJ001139,train_features/ZJ001139.jpg,S0134,2
ZJ001141,train_features/ZJ001141.jpg,S0085,0
ZJ001142,train_features/ZJ001142.jpg,S0008,7
ZJ001143,train_features/ZJ001143.jpg,S0070,2
ZJ001144,train_features/ZJ001144.jpg,S0062,7
ZJ001145,train_features/ZJ001145.jpg,S0009,1
ZJ001146,train_features/ZJ001146.jpg,S0120,1
ZJ001147,train_features/ZJ001147.jpg,S0069,0
ZJ001148,train_features/ZJ001148.jpg,S0009,4
ZJ001149,train_features/ZJ001149.jpg,S0014,5
ZJ001150,train_features/ZJ001150.jpg,S0051,7
ZJ001151,train_features/ZJ001151.jpg,S0049,1
ZJ001152,train_features/ZJ001152.jpg,S0068,2
ZJ001153,train_features/ZJ001153.jpg,S0061,2
ZJ001154,train_features/ZJ001154.jpg,S0070,3
ZJ001155,train_features/ZJ001155.jpg,S0030,3
ZJ001157,train_features/ZJ001157.jpg,S0036,7
ZJ001158,train_features/ZJ001158.jpg,S0101,4
ZJ001159,train_features/ZJ001159.jpg,S0119,7
ZJ001160,train_features/ZJ001160.jpg,S0089,6
ZJ001161,train_features/ZJ001161.jpg,S0110,0
ZJ001162,train_features/ZJ001162.jpg,S0163,0
ZJ001163,train_features/ZJ001163.jpg,S0003,1
ZJ001166,train_features/ZJ001166.jpg,S0060,3
ZJ001168,train_features/ZJ001168.jpg,S0123,0
ZJ001169,train_features/ZJ001169.jpg,S0014,7
ZJ001170,train_features/ZJ001170.jpg,S0008,1
ZJ001171,train_features/ZJ001171.jpg,S0141,0
ZJ001172,train_features/ZJ001172.jpg,S0043,5
ZJ001173,train_features/ZJ001173.jpg,S0136,6
ZJ001174,train_features/ZJ001174.jpg,S0175,0
ZJ001177,train_features/ZJ001177.jpg,S0060,6
